"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 24, 2021","55,500.0","52,600.0","55,700.0","52,300.0","52.38M","5.51%"
"Nov 23, 2021","52,600.0","53,400.0","53,500.0","52,400.0","10.60M","-0.94%"
"Nov 22, 2021","53,100.0","52,300.0","54,800.0","52,300.0","23.61M","1.53%"
"Nov 19, 2021","52,300.0","51,800.0","53,400.0","51,200.0","29.91M","1.55%"
"Nov 18, 2021","51,500.0","52,000.0","52,200.0","51,400.0","12.83M","-1.34%"
"Nov 17, 2021","52,200.0","52,000.0","52,400.0","51,700.0","12.11M","0.38%"
"Nov 16, 2021","52,000.0","52,000.0","52,900.0","51,600.0","12.52M","0.00%"
"Nov 15, 2021","52,000.0","52,800.0","53,000.0","51,900.0","11.08M","-0.95%"
"Nov 12, 2021","52,500.0","51,400.0","52,700.0","51,100.0","12.72M","1.94%"
"Nov 11, 2021","51,500.0","51,700.0","52,400.0","50,700.0","21.84M","-0.39%"
"Nov 10, 2021","51,700.0","52,600.0","52,700.0","51,600.0","19.48M","-1.15%"
"Nov 09, 2021","52,300.0","53,000.0","53,300.0","52,300.0","21.53M","-0.57%"
"Nov 08, 2021","52,600.0","52,800.0","53,300.0","52,300.0","21.19M","-0.75%"
"Nov 05, 2021","53,000.0","53,500.0","53,500.0","52,700.0","13.45M","-0.56%"
"Nov 04, 2021","53,300.0","53,700.0","54,200.0","52,800.0","18.68M","-0.74%"
"Nov 03, 2021","53,700.0","52,300.0","54,200.0","52,000.0","39.74M","4.07%"
"Nov 02, 2021","51,600.0","51,800.0","51,800.0","51,500.0","15.47M","0.00%"
"Nov 01, 2021","51,600.0","51,700.0","52,500.0","51,500.0","25.40M","0.00%"
"Oct 29, 2021","51,600.0","51,900.0","52,000.0","51,300.0","12.74M","-0.39%"
"Oct 28, 2021","51,800.0","52,000.0","52,100.0","51,500.0","13.86M","0.58%"
"Oct 27, 2021","51,500.0","51,200.0","51,800.0","50,900.0","16.75M","0.98%"
"Oct 26, 2021","51,000.0","50,400.0","51,000.0","49,950.0","20.16M","0.20%"
"Oct 25, 2021","50,900.0","52,100.0","52,100.0","50,800.0","28.53M","-2.68%"
"Oct 22, 2021","52,300.0","52,900.0","53,000.0","52,200.0","11.64M","-1.13%"
"Oct 21, 2021","52,900.0","54,000.0","54,000.0","52,900.0","15.32M","-0.56%"
"Oct 20, 2021","53,200.0","52,800.0","53,900.0","52,500.0","22.70M","0.95%"
"Oct 19, 2021","52,700.0","52,900.0","53,000.0","52,000.0","14.17M","-0.38%"
"Oct 18, 2021","52,900.0","53,200.0","53,600.0","52,700.0","15.02M","0.57%"
"Oct 15, 2021","52,600.0","52,900.0","52,900.0","52,300.0","11.95M","0.19%"
"Oct 14, 2021","52,500.0","52,500.0","53,000.0","52,200.0","19.79M","0.19%"
"Oct 13, 2021","52,400.0","53,000.0","53,200.0","52,300.0","14.19M","-1.13%"
"Oct 12, 2021","53,000.0","53,400.0","53,400.0","52,600.0","14.22M","0.00%"
"Oct 11, 2021","53,000.0","51,000.0","53,000.0","51,000.0","23.10M","4.54%"
"Oct 08, 2021","50,700.0","50,100.0","50,900.0","50,000.0","7.63M","1.40%"
"Oct 07, 2021","50,000.0","50,600.0","50,800.0","50,000.0","5.41M","-0.60%"
"Oct 06, 2021","50,300.0","49,450.0","50,500.0","49,200.0","8.58M","2.44%"
"Oct 05, 2021","49,100.0","48,600.0","49,200.0","48,600.0","5.89M","1.55%"
"Oct 04, 2021","48,350.0","48,800.0","48,950.0","48,300.0","9.51M","-1.33%"
"Oct 01, 2021","49,000.0","49,600.0","49,800.0","48,900.0","6.50M","-1.21%"
"Sep 30, 2021","49,600.0","49,700.0","50,400.0","49,600.0","5.28M","0.40%"
"Sep 29, 2021","49,400.0","49,200.0","49,750.0","48,900.0","5.68M","-0.80%"
"Sep 28, 2021","49,800.0","49,300.0","49,850.0","48,800.0","5.57M","0.61%"
"Sep 27, 2021","49,500.0","50,700.0","51,100.0","49,500.0","6.85M","-2.17%"
"Sep 24, 2021","50,600.0","50,700.0","51,500.0","50,300.0","7.36M","0.80%"
"Sep 23, 2021","50,200.0","50,600.0","51,300.0","50,000.0","8.63M","-0.59%"
"Sep 22, 2021","50,500.0","50,900.0","50,900.0","49,900.0","4.96M","0.20%"
"Sep 21, 2021","50,400.0","50,100.0","50,900.0","49,750.0","10.06M","-0.59%"
"Sep 20, 2021","50,700.0","50,500.0","51,600.0","50,100.0","13.07M","1.91%"
"Sep 17, 2021","49,750.0","49,200.0","49,900.0","49,200.0","8.27M","1.32%"
"Sep 16, 2021","49,100.0","48,900.0","49,150.0","48,600.0","5.52M","1.45%"
"Sep 15, 2021","48,400.0","48,200.0","48,800.0","48,100.0","5.04M","-0.21%"
"Sep 14, 2021","48,500.0","48,950.0","49,100.0","48,500.0","6.14M","-0.92%"
"Sep 13, 2021","48,950.0","49,150.0","49,450.0","48,900.0","6.80M","-0.71%"
"Sep 10, 2021","49,300.0","49,800.0","49,800.0","49,000.0","7.22M","0.00%"
"Sep 09, 2021","49,300.0","48,500.0","49,500.0","48,500.0","7.85M","1.02%"
"Sep 08, 2021","48,800.0","49,600.0","49,650.0","48,600.0","7.15M","-1.71%"
"Sep 07, 2021","49,650.0","49,050.0","50,400.0","49,050.0","11.61M","1.43%"
"Sep 06, 2021","48,950.0","48,650.0","48,950.0","47,900.0","12.88M","1.35%"
"Sep 01, 2021","48,300.0","48,200.0","48,950.0","48,200.0","8.53M","-0.41%"
"Aug 31, 2021","48,500.0","49,500.0","49,500.0","47,000.0","7.77M","-1.42%"
"Aug 30, 2021","49,200.0","48,600.0","49,400.0","48,100.0","12.30M","2.39%"
"Aug 27, 2021","48,050.0","47,800.0","48,150.0","47,000.0","19.69M","-0.52%"
"Aug 26, 2021","48,300.0","49,300.0","49,350.0","48,200.0","10.11M","-1.73%"
