"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 27, 2021","51,100.0","47,850.0","51,100.0","47,850.0","3.97M","6.79%"
"Oct 26, 2021","47,850.0","47,000.0","47,850.0","46,100.0","807.60K","1.16%"
"Oct 25, 2021","47,300.0","48,000.0","48,550.0","47,300.0","1.12M","-0.84%"
"Oct 22, 2021","47,700.0","47,400.0","48,300.0","47,000.0","1.36M","0.63%"
"Oct 21, 2021","47,400.0","46,000.0","47,400.0","45,600.0","1.27M","3.04%"
"Oct 20, 2021","46,000.0","46,950.0","46,950.0","45,300.0","2.20M","-2.02%"
"Oct 19, 2021","46,950.0","47,200.0","47,200.0","46,850.0","722.60K","-0.53%"
"Oct 18, 2021","47,200.0","47,800.0","47,950.0","47,050.0","981.30K","-1.05%"
"Oct 15, 2021","47,700.0","47,100.0","48,600.0","47,000.0","2.02M","1.49%"
"Oct 14, 2021","47,000.0","46,800.0","47,800.0","46,800.0","989.60K","0.21%"
"Oct 13, 2021","46,900.0","47,800.0","47,800.0","46,900.0","1.26M","-1.37%"
"Oct 12, 2021","47,550.0","47,100.0","48,000.0","46,900.0","1.28M","0.53%"
"Oct 11, 2021","47,300.0","47,950.0","47,950.0","46,900.0","2.13M","-1.46%"
"Oct 08, 2021","48,000.0","48,600.0","48,600.0","47,600.0","1.39M","-1.03%"
"Oct 07, 2021","48,500.0","47,950.0","48,600.0","47,900.0","1.49M","2.00%"
"Oct 06, 2021","47,550.0","47,400.0","48,400.0","46,500.0","1.58M","1.28%"
"Oct 05, 2021","46,950.0","46,800.0","48,000.0","46,750.0","1.53M","-0.11%"
"Oct 04, 2021","47,000.0","47,200.0","48,300.0","46,600.0","1.27M","-1.16%"
"Oct 01, 2021","47,550.0","47,800.0","49,000.0","47,400.0","1.74M","0.00%"
"Sep 30, 2021","47,550.0","45,900.0","47,900.0","45,800.0","3.73M","4.74%"
"Sep 29, 2021","45,400.0","44,800.0","45,800.0","44,200.0","919.60K","0.89%"
"Sep 28, 2021","45,000.0","44,500.0","45,300.0","43,950.0","1.04M","2.27%"
"Sep 27, 2021","44,000.0","44,000.0","45,800.0","44,000.0","1.86M","0.00%"
"Sep 24, 2021","44,000.0","45,650.0","46,000.0","44,000.0","1.86M","-3.40%"
"Sep 23, 2021","45,550.0","45,900.0","46,500.0","45,250.0","1.52M","-0.76%"
"Sep 22, 2021","45,900.0","46,450.0","46,850.0","45,200.0","1.52M","-1.18%"
"Sep 21, 2021","46,450.0","44,000.0","46,450.0","44,000.0","2.68M","3.22%"
"Sep 20, 2021","45,000.0","47,300.0","47,900.0","44,900.0","2.56M","-4.26%"
"Sep 17, 2021","47,000.0","45,850.0","47,400.0","45,850.0","2.32M","2.62%"
"Sep 16, 2021","45,800.0","45,750.0","47,000.0","45,000.0","2.75M","0.22%"
"Sep 15, 2021","45,700.0","45,600.0","46,800.0","44,500.0","1.76M","0.22%"
"Sep 14, 2021","45,600.0","45,000.0","46,500.0","44,500.0","3.39M","4.35%"
"Sep 13, 2021","43,700.0","41,000.0","43,700.0","40,900.0","5.85M","6.98%"
"Sep 10, 2021","40,850.0","41,200.0","41,400.0","40,500.0","1.21M","-0.24%"
"Sep 09, 2021","40,950.0","39,600.0","41,000.0","39,600.0","1.42M","2.63%"
"Sep 08, 2021","39,900.0","40,900.0","41,200.0","39,500.0","2.47M","-2.68%"
"Sep 07, 2021","41,000.0","42,850.0","43,000.0","41,000.0","2.61M","-4.32%"
"Sep 06, 2021","42,850.0","43,400.0","43,500.0","42,700.0","1.57M","1.30%"
"Sep 01, 2021","42,300.0","41,000.0","42,500.0","40,600.0","3.08M","2.67%"
"Aug 31, 2021","41,200.0","41,400.0","41,950.0","40,500.0","2.56M","-0.48%"
"Aug 30, 2021","41,400.0","41,800.0","41,800.0","41,100.0","1.97M","1.22%"
"Aug 27, 2021","40,900.0","38,900.0","40,900.0","38,600.0","2.03M","3.54%"
"Aug 26, 2021","39,500.0","38,700.0","40,450.0","38,700.0","1.85M","1.28%"
"Aug 25, 2021","39,000.0","39,500.0","39,500.0","38,200.0","1.16M","-1.02%"
"Aug 24, 2021","39,400.0","37,800.0","39,500.0","37,500.0","2.39M","4.23%"
"Aug 23, 2021","37,800.0","39,500.0","39,900.0","37,800.0","3.52M","-5.38%"
"Aug 20, 2021","39,950.0","42,300.0","42,900.0","39,800.0","4.56M","-6.22%"
"Aug 19, 2021","42,600.0","42,500.0","43,000.0","42,300.0","1.64M","-0.93%"
"Aug 18, 2021","43,000.0","42,600.0","43,750.0","42,500.0","1.89M","-0.92%"
"Aug 17, 2021","43,400.0","42,000.0","43,800.0","41,200.0","3.19M","3.33%"
"Aug 16, 2021","42,000.0","42,000.0","42,900.0","41,000.0","2.14M","0.00%"
"Aug 13, 2021","42,000.0","40,200.0","42,000.0","39,500.0","4.62M","2.94%"
"Aug 12, 2021","40,800.0","41,400.0","42,500.0","40,000.0","3.53M","-1.69%"
"Aug 11, 2021","41,500.0","41,000.0","42,600.0","40,500.0","3.39M","1.72%"
"Aug 10, 2021","40,800.0","39,400.0","41,200.0","38,900.0","3.58M","3.82%"
"Aug 09, 2021","39,300.0","38,900.0","39,700.0","38,550.0","2.37M","1.03%"
"Aug 06, 2021","38,900.0","37,350.0","39,900.0","37,350.0","4.61M","4.15%"
"Aug 05, 2021","37,350.0","37,450.0","37,650.0","37,000.0","2.84M","-0.80%"
"Aug 04, 2021","37,650.0","37,950.0","38,300.0","37,400.0","3.04M","-0.66%"
"Aug 03, 2021","37,900.0","37,650.0","38,400.0","37,250.0","3.30M","0.26%"
"Aug 02, 2021","37,800.0","37,000.0","38,700.0","36,550.0","3.50M","0.93%"
"Jul 30, 2021","37,450.0","37,900.0","38,500.0","37,450.0","3.45M","0.00%"
"Jul 29, 2021","37,450.0","35,200.0","37,450.0","34,850.0","4.46M","7.00%"
"Jul 28, 2021","35,000.0","35,650.0","36,000.0","34,800.0","4.23M","-3.18%"
"Jul 27, 2021","36,150.0","36,800.0","37,200.0","35,600.0","5.08M","0.00%"
"Jul 26, 2021","36,150.0","34,100.0","36,150.0","33,800.0","5.47M","6.95%"
"Jul 23, 2021","33,800.0","33,300.0","34,850.0","32,500.0","3.78M","0.90%"
"Jul 22, 2021","33,500.0","32,400.0","33,950.0","32,200.0","3.81M","4.20%"
"Jul 21, 2021","32,150.0","30,400.0","32,450.0","30,200.0","4.28M","5.93%"
"Jul 20, 2021","30,350.0","31,300.0","31,300.0","30,300.0","2.08M","-1.14%"
"Jul 19, 2021","30,700.0","29,600.0","31,500.0","29,600.0","4.59M","0.99%"
"Jul 16, 2021","30,400.0","29,600.0","30,750.0","29,300.0","3.13M","3.05%"
"Jul 15, 2021","29,500.0","29,000.0","30,200.0","29,000.0","1.84M","0.00%"
"Jul 14, 2021","29,500.0","30,500.0","31,000.0","28,900.0","2.67M","-4.68%"
"Jul 13, 2021","30,950.0","31,000.0","31,300.0","30,300.0","2.13M","2.65%"
"Jul 12, 2021","30,150.0","29,400.0","30,750.0","28,800.0","4.52M","3.61%"
"Jul 09, 2021","29,100.0","28,500.0","30,250.0","28,500.0","3.58M","0.69%"
"Jul 08, 2021","28,900.0","29,900.0","29,900.0","28,800.0","2.54M","-1.20%"
"Jul 07, 2021","29,250.0","28,000.0","29,250.0","27,100.0","1.87M","6.95%"
"Jul 06, 2021","27,350.0","30,200.0","30,500.0","27,350.0","2.50M","-6.97%"
"Jul 05, 2021","29,400.0","27,800.0","29,400.0","27,800.0","4.19M","6.91%"
"Jul 02, 2021","27,500.0","27,550.0","27,750.0","27,400.0","1.06M","-0.18%"
"Jul 01, 2021","27,550.0","27,100.0","27,700.0","27,000.0","874.30K","1.66%"
"Jun 30, 2021","27,100.0","27,600.0","27,600.0","27,000.0","436.40K","-1.45%"
"Jun 29, 2021","27,500.0","27,800.0","27,900.0","27,450.0","934.20K","-0.54%"
"Jun 28, 2021","27,650.0","26,800.0","27,950.0","26,400.0","1.21M","2.79%"
"Jun 25, 2021","26,900.0","26,600.0","27,500.0","26,600.0","460.10K","0.94%"
"Jun 24, 2021","26,650.0","27,000.0","27,200.0","26,550.0","951.90K","-2.02%"
"Jun 23, 2021","27,200.0","28,000.0","28,000.0","27,050.0","1.52M","-2.51%"
"Jun 22, 2021","27,900.0","28,150.0","28,250.0","27,850.0","827.40K","-0.36%"
"Jun 21, 2021","28,000.0","28,650.0","28,650.0","27,800.0","1.19M","-2.10%"
"Jun 18, 2021","28,600.0","28,000.0","29,000.0","27,800.0","2.43M","2.88%"
"Jun 17, 2021","27,800.0","27,000.0","27,950.0","26,700.0","1.10M","1.46%"
"Jun 16, 2021","27,400.0","28,000.0","28,000.0","27,050.0","1.04M","-2.14%"
"Jun 15, 2021","28,000.0","27,500.0","28,400.0","27,250.0","2.01M","3.32%"
"Jun 14, 2021","27,100.0","26,350.0","27,500.0","26,350.0","1.91M","3.44%"
"Jun 11, 2021","26,200.0","25,700.0","26,450.0","25,700.0","1.28M","1.55%"
"Jun 10, 2021","25,800.0","25,700.0","26,000.0","25,500.0","809.90K","0.00%"
"Jun 09, 2021","25,800.0","26,100.0","26,200.0","25,400.0","707.40K","-0.39%"
"Jun 08, 2021","25,900.0","26,400.0","26,750.0","25,900.0","1.67M","0.00%"
"Jun 07, 2021","25,900.0","26,000.0","26,300.0","25,600.0","903.30K","-0.38%"
"Jun 04, 2021","26,000.0","26,000.0","26,500.0","25,900.0","1.16M","1.17%"
"Jun 03, 2021","25,700.0","25,500.0","26,000.0","25,350.0","1.24M","2.59%"
