"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 05, 2022","28,200","28,800","29,200","28,200","8.22K","-2.76%"
"Jan 04, 2022","29,000","27,800","29,900","27,800","27.00K","4.69%"
"Dec 31, 2021","27,700","27,800","27,800","27,700","0.82K","1.09%"
"Dec 30, 2021","27,400","27,000","27,400","27,000","3.00K","-0.72%"
"Dec 29, 2021","27,600","27,500","27,600","27,400","3.42K","0.36%"
"Dec 28, 2021","27,500","26,700","27,500","26,700","1.83K","0.36%"
"Dec 27, 2021","27,400","27,400","27,500","27,400","2.50K","-0.36%"
"Dec 24, 2021","27,500","27,500","27,500","26,500","6.50K","-0.36%"
"Dec 23, 2021","27,600","27,200","27,800","27,000","3.60K","0.36%"
"Dec 22, 2021","27,500","27,300","27,800","27,300","7.50K","0.73%"
"Dec 21, 2021","27,300","27,100","27,400","27,100","9.90K","0.74%"
"Dec 20, 2021","27,100","27,800","27,800","27,000","3.22K","-2.17%"
"Dec 17, 2021","27,700","27,800","27,800","27,100","4.90K","0.73%"
"Dec 16, 2021","27,500","27,600","27,600","27,500","2.20K","-0.36%"
"Dec 15, 2021","27,600","27,600","27,800","27,500","5.72K","-1.43%"
"Dec 14, 2021","28,000","28,100","28,100","27,600","3.40K","1.82%"
"Dec 13, 2021","27,500","27,700","27,700","27,500","13.51K","-0.72%"
"Dec 10, 2021","27,700","27,500","27,700","27,500","2.10K","-0.36%"
"Dec 09, 2021","27,800","27,700","27,900","27,100","7.30K","-0.36%"
"Dec 08, 2021","27,900","27,700","28,000","27,600","6.42K","1.82%"
"Dec 07, 2021","27,400","27,300","27,500","27,200","11.09K","1.48%"
"Dec 06, 2021","27,000","27,600","27,600","27,000","9.61K","-2.53%"
"Dec 03, 2021","27,700","28,000","28,200","27,700","13.40K","0.73%"
"Dec 02, 2021","27,500","28,400","28,400","27,500","32.20K","-3.17%"
"Dec 01, 2021","28,400","28,500","28,600","27,900","11.33K","-0.35%"
"Nov 30, 2021","28,500","28,000","29,000","28,000","17.70K","1.42%"
"Nov 29, 2021","28,100","28,500","28,800","28,100","13.10K","-3.10%"
"Nov 26, 2021","29,000","29,000","29,000","27,900","31.52K","0.00%"
"Nov 25, 2021","29,000","30,500","30,900","28,800","22.22K","-3.33%"
"Nov 24, 2021","30,000","29,000","30,000","29,000","5.94K","3.45%"
"Nov 23, 2021","29,000","28,500","29,000","28,200","9.00K","1.75%"
"Nov 22, 2021","28,500","28,500","29,700","28,500","17.64K","-5.00%"
"Nov 19, 2021","30,000","30,500","30,700","29,000","10.86K","-2.28%"
"Nov 18, 2021","30,700","30,400","31,500","30,400","22.48K","0.99%"
"Nov 17, 2021","30,400","27,800","31,200","27,800","60.60K","9.35%"
"Nov 16, 2021","27,800","27,700","28,000","27,500","37.82K","0.00%"
"Nov 15, 2021","27,800","27,700","28,000","27,500","21.68K","0.36%"
"Nov 12, 2021","27,700","27,500","27,900","27,500","12.70K","0.00%"
"Nov 11, 2021","27,700","27,900","27,900","27,700","25.30K","-1.07%"
"Nov 10, 2021","28,000","28,000","28,100","27,700","18.60K","0.36%"
"Nov 09, 2021","27,900","28,000","28,000","27,800","26.95K","0.00%"
"Nov 08, 2021","27,900","27,900","28,000","27,900","21.20K","1.45%"
"Nov 05, 2021","27,500","27,500","27,600","27,300","9.00K","-0.72%"
"Nov 04, 2021","27,700","27,700","27,900","27,300","6.30K","1.09%"
"Nov 03, 2021","27,400","27,500","28,000","27,400","8.70K","-0.36%"
"Nov 02, 2021","27,500","27,500","28,000","27,000","34.60K","-0.36%"
"Nov 01, 2021","27,600","27,800","27,800","27,500","17.47K","-0.72%"
"Oct 29, 2021","27,800","27,000","27,900","27,000","5.70K","1.46%"
"Oct 28, 2021","27,400","28,300","28,300","24,100","19.10K","-3.52%"
"Oct 27, 2021","28,400","28,400","28,500","27,800","5.50K","0.00%"
"Oct 26, 2021","28,400","28,100","28,400","28,100","9.10K","1.43%"
"Oct 25, 2021","28,000","28,500","28,500","27,800","28.90K","0.00%"
"Oct 22, 2021","28,000","27,700","28,000","27,600","8.50K","1.45%"
"Oct 21, 2021","27,600","27,500","27,600","27,400","3.02K","-0.36%"
"Oct 20, 2021","27,700","27,600","27,700","27,500","4.40K","-0.36%"
"Oct 19, 2021","27,800","27,500","27,800","27,500","4.30K","1.46%"
"Oct 18, 2021","27,400","27,600","27,600","27,400","13.20K","0.00%"
"Oct 15, 2021","27,400","28,000","28,000","27,400","17.90K","-1.44%"
"Oct 14, 2021","27,800","28,000","28,100","27,800","12.12K","-1.07%"
"Oct 13, 2021","28,100","28,300","28,300","28,100","3.70K","-0.35%"
"Oct 12, 2021","28,200","28,300","28,300","28,000","5.60K","0.71%"
"Oct 11, 2021","28,000","28,000","28,500","28,000","11.20K","1.08%"
"Oct 08, 2021","27,700","27,700","27,800","27,600","5.40K","-0.36%"
"Oct 07, 2021","27,800","27,600","27,800","27,600","8.30K","1.09%"
"Oct 06, 2021","27,500","27,800","27,800","27,200","21.10K","1.48%"
"Oct 05, 2021","27,100","27,500","27,500","27,100","0.90K","-1.09%"
"Oct 04, 2021","27,400","27,500","27,500","27,000","2.71K","-0.36%"
"Oct 01, 2021","27,500","27,100","27,900","27,100","3.60K","1.85%"
"Sep 30, 2021","27,000","27,000","27,100","27,000","5.70K","-3.23%"
"Sep 29, 2021","27,900","26,700","27,900","26,700","1.72K","1.45%"
