"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 27, 2021","33,400.0","33,000.0","33,450.0","32,850.0","8.11M","1.52%"
"Dec 24, 2021","32,900.0","31,950.0","33,000.0","31,850.0","6.64M","2.17%"
"Dec 23, 2021","32,200.0","31,700.0","32,200.0","31,050.0","8.94M","1.74%"
"Dec 22, 2021","31,650.0","32,250.0","32,250.0","31,550.0","9.34M","-1.09%"
"Dec 21, 2021","32,000.0","32,400.0","32,700.0","32,000.0","6.86M","-1.39%"
"Dec 20, 2021","32,450.0","32,900.0","33,000.0","32,400.0","4.92M","-1.52%"
"Dec 17, 2021","32,950.0","32,500.0","33,200.0","32,300.0","8.04M","1.38%"
"Dec 16, 2021","32,500.0","32,450.0","32,700.0","32,200.0","6.68M","0.78%"
"Dec 15, 2021","32,250.0","32,400.0","32,700.0","32,200.0","5.40M","-0.46%"
"Dec 14, 2021","32,400.0","33,000.0","33,050.0","32,350.0","7.28M","-3.28%"
"Dec 13, 2021","33,500.0","33,900.0","34,100.0","33,500.0","8.12M","-0.15%"
"Dec 10, 2021","33,550.0","33,800.0","34,200.0","33,500.0","5.91M","-0.59%"
"Dec 09, 2021","33,750.0","33,000.0","33,750.0","32,900.0","5.94M","2.27%"
"Dec 08, 2021","33,000.0","32,950.0","33,250.0","32,700.0","6.39M","0.92%"
"Dec 07, 2021","32,700.0","32,500.0","32,900.0","32,350.0","6.32M","1.87%"
"Dec 06, 2021","32,100.0","33,000.0","33,350.0","31,600.0","12.85M","-2.73%"
"Dec 03, 2021","33,000.0","34,200.0","34,200.0","33,000.0","9.83M","-2.37%"
"Dec 02, 2021","33,800.0","34,400.0","34,750.0","33,800.0","7.86M","-0.59%"
"Dec 01, 2021","34,000.0","33,550.0","34,000.0","33,250.0","9.08M","1.34%"
"Nov 30, 2021","33,550.0","35,000.0","35,100.0","33,300.0","11.07M","-2.04%"
"Nov 29, 2021","34,250.0","33,550.0","34,700.0","33,550.0","13.76M","-0.15%"
"Nov 26, 2021","34,300.0","35,200.0","35,450.0","34,100.0","15.20M","-2.42%"
"Nov 25, 2021","35,150.0","35,800.0","35,800.0","35,050.0","14.25M","-0.71%"
"Nov 24, 2021","35,400.0","34,200.0","35,400.0","34,050.0","25.48M","3.81%"
"Nov 23, 2021","34,100.0","34,450.0","34,450.0","33,700.0","9.85M","-1.16%"
"Nov 22, 2021","34,500.0","33,050.0","34,850.0","33,000.0","27.85M","5.18%"
"Nov 19, 2021","32,800.0","32,200.0","33,200.0","32,150.0","21.68M","2.02%"
"Nov 18, 2021","32,150.0","32,250.0","32,500.0","31,900.0","9.93M","-0.31%"
"Nov 17, 2021","32,250.0","32,450.0","32,500.0","32,150.0","6.72M","-0.46%"
"Nov 16, 2021","32,400.0","32,300.0","32,750.0","32,200.0","8.84M","-0.31%"
"Nov 15, 2021","32,500.0","33,000.0","33,150.0","32,250.0","9.55M","-0.61%"
"Nov 12, 2021","32,700.0","31,750.0","32,700.0","31,600.0","10.87M","2.35%"
"Nov 11, 2021","31,950.0","32,400.0","32,500.0","31,500.0","14.02M","-1.69%"
"Nov 10, 2021","32,500.0","33,000.0","33,100.0","32,500.0","8.51M","-1.37%"
"Nov 09, 2021","32,950.0","32,950.0","33,350.0","32,750.0","15.59M","0.46%"
"Nov 08, 2021","32,800.0","32,700.0","32,950.0","32,000.0","11.22M","0.31%"
"Nov 05, 2021","32,700.0","32,750.0","32,800.0","32,200.0","10.49M","0.31%"
"Nov 04, 2021","32,600.0","33,200.0","33,200.0","32,550.0","11.37M","-1.21%"
"Nov 03, 2021","33,000.0","32,500.0","33,250.0","32,350.0","20.78M","1.85%"
"Nov 02, 2021","32,400.0","32,200.0","32,600.0","32,050.0","11.82M","0.62%"
"Nov 01, 2021","32,200.0","31,800.0","32,400.0","31,600.0","17.98M","2.22%"
"Oct 29, 2021","31,500.0","31,500.0","31,750.0","31,250.0","13.02M","0.64%"
"Oct 28, 2021","31,300.0","31,350.0","31,400.0","31,000.0","14.40M","0.64%"
"Oct 27, 2021","31,100.0","30,200.0","31,200.0","29,950.0","19.61M","4.01%"
"Oct 26, 2021","29,900.0","29,900.0","30,300.0","29,700.0","5.96M","0.00%"
"Oct 25, 2021","29,900.0","29,650.0","30,150.0","29,350.0","8.17M","0.84%"
"Oct 22, 2021","29,650.0","29,800.0","29,900.0","29,650.0","4.27M","-0.34%"
"Oct 21, 2021","29,750.0","30,050.0","30,100.0","29,750.0","7.37M","-0.83%"
"Oct 20, 2021","30,000.0","30,400.0","30,400.0","29,550.0","9.26M","-0.99%"
"Oct 19, 2021","30,300.0","30,400.0","30,550.0","30,200.0","6.92M","0.33%"
"Oct 18, 2021","30,200.0","30,750.0","30,850.0","30,150.0","9.76M","-1.47%"
"Oct 15, 2021","30,650.0","30,700.0","30,950.0","30,500.0","8.25M","0.16%"
"Oct 14, 2021","30,600.0","30,700.0","30,900.0","30,500.0","8.53M","-0.33%"
"Oct 13, 2021","30,700.0","30,800.0","31,300.0","30,700.0","7.01M","-0.32%"
"Oct 12, 2021","30,800.0","31,150.0","31,500.0","30,750.0","10.82M","-0.65%"
"Oct 11, 2021","31,000.0","29,600.0","31,000.0","29,600.0","16.94M","5.26%"
"Oct 08, 2021","29,450.0","29,500.0","29,650.0","29,350.0","6.60M","0.34%"
"Oct 07, 2021","29,350.0","29,400.0","29,650.0","29,250.0","7.92M","0.17%"
"Oct 06, 2021","29,300.0","29,750.0","29,800.0","29,050.0","6.89M","-0.68%"
"Oct 05, 2021","29,500.0","29,000.0","29,550.0","29,000.0","8.71M","2.79%"
"Oct 04, 2021","28,700.0","29,600.0","29,700.0","28,700.0","20.18M","-3.53%"
"Oct 01, 2021","29,750.0","30,400.0","30,550.0","29,700.0","12.09M","-2.14%"
"Sep 30, 2021","30,400.0","30,400.0","30,850.0","30,400.0","6.72M","0.00%"
"Sep 29, 2021","30,400.0","30,950.0","31,000.0","30,350.0","10.28M","-1.78%"
"Sep 28, 2021","30,950.0","30,800.0","31,050.0","30,700.0","6.73M","-0.16%"
"Sep 27, 2021","31,000.0","31,800.0","31,900.0","31,000.0","7.76M","-2.21%"
"Sep 24, 2021","31,700.0","31,700.0","31,900.0","31,600.0","6.35M","0.32%"
"Sep 23, 2021","31,600.0","31,500.0","31,900.0","31,400.0","8.17M","0.80%"
"Sep 22, 2021","31,350.0","31,400.0","31,550.0","31,150.0","7.71M","-0.48%"
"Sep 21, 2021","31,500.0","31,500.0","31,700.0","31,300.0","8.14M","-1.10%"
"Sep 20, 2021","31,850.0","32,300.0","32,300.0","31,850.0","8.74M","0.16%"
"Sep 17, 2021","31,800.0","31,750.0","32,150.0","31,700.0","6.83M","0.47%"
"Sep 16, 2021","31,650.0","31,500.0","32,050.0","31,400.0","6.37M","1.61%"
"Sep 15, 2021","31,150.0","31,000.0","31,500.0","31,000.0","7.13M","-0.16%"
"Sep 14, 2021","31,200.0","31,900.0","32,050.0","31,200.0","9.00M","-2.04%"
"Sep 13, 2021","31,850.0","32,250.0","32,350.0","31,800.0","8.46M","-1.39%"
"Sep 10, 2021","32,300.0","32,500.0","32,700.0","32,300.0","6.65M","-0.31%"
"Sep 09, 2021","32,400.0","32,150.0","32,400.0","32,100.0","7.65M","0.78%"
"Sep 08, 2021","32,150.0","32,800.0","33,050.0","32,000.0","8.36M","-1.53%"
"Sep 07, 2021","32,650.0","32,150.0","32,950.0","32,150.0","10.82M","1.87%"
"Sep 06, 2021","32,050.0","32,050.0","32,300.0","31,800.0","11.55M","0.00%"
"Sep 01, 2021","32,050.0","31,800.0","32,300.0","31,600.0","15.29M","0.79%"
"Aug 31, 2021","31,800.0","32,500.0","32,550.0","31,800.0","12.24M","-1.55%"
"Aug 30, 2021","32,300.0","31,400.0","32,300.0","31,300.0","13.24M","3.69%"
"Aug 27, 2021","31,150.0","30,700.0","31,200.0","30,100.0","19.89M","-0.16%"
"Aug 26, 2021","31,200.0","32,300.0","32,700.0","31,100.0","21.10M","-2.95%"
"Aug 25, 2021","32,150.0","32,700.0","32,800.0","31,700.0","18.21M","-1.83%"
